team,year,name,nameKey,pos
CHW,2009,C.Getz,getzch01,2B
CHW,2009,G.Beckham,beckhgo01,3B
CHW,2009,A.Ramirez,ramiral03,SS
CHW,2009,C.Quentin,quentca01,LF
CHW,2009,B.Anderson,anderbr03,CF
CHW,2009,J.Dye,dyeje01,RF
CHW,2009,J.Thome,thomeji01,DH
CIN,2009,R.Hanigan,hanigry01,C
CIN,2009,J.Votto,vottojo01,1B
CIN,2009,B.Phillips,phillbr01,2B
CIN,2009,A.Rosales,rosalad01,3B
CIN,2009,P.Janish,janispa01,SS
CIN,2009,L.Nix,nixla01,LF
CIN,2009,W.Taveras,taverwi01,CF
CIN,2009,J.Bruce,bruceja01,RF
CIN,2009,J.Gomes,gomesjo01,DH
CLE,2009,K.Shoppach,shoppke01,C
CLE,2009,R.Garko,garkory01,1B
CLE,2009,L.Valbuena,valbulu01,2B
CLE,2009,J.Peralta,peraljh01,3B
CLE,2009,A.Cabrera,cabreas01,SS
CLE,2009,B.Francisco,francbe01,LF
CLE,2009,G.Sizemore,sizemgr01,CF
CLE,2009,S.Choo,choosh01,RF
CLE,2009,T.Hafner,hafnetr01,DH
COL,2009,C.Iannetta,iannech01,C
COL,2009,T.Helton,heltoto01,1B
COL,2009,C.Barmes,barmecl01,2B
COL,2009,I.Stewart,stewaia01,3B
COL,2009,T.Tulowitzki,tulowtr01,SS
COL,2009,S.Smith,smithse01,LF
COL,2009,D.Fowler,fowlede01,CF
COL,2009,B.Hawpe,hawpebr01,RF
COL,2009,G.Atkins,atkinga01,DH
DET,2009,G.Laird,lairdge01,C
DET,2009,M.Cabrera,cabremi01,1B
DET,2009,P.Polanco,polanpl01,2B
DET,2009,B.Inge,ingebr01,3B
DET,2009,A.Everett,everead01,SS
DET,2009,R.Raburn,raburry01,LF
DET,2009,C.Granderson,grandcu01,CF
DET,2009,M.Ordonez,ordonma01,RF
DET,2009,M.Thames,thamema01,DH
FLA,2009,J.Baker,bakerjo01,C
FLA,2009,J.Cantu,cantujo01,1B
FLA,2009,D.Uggla,ugglada01,2B
FLA,2009,E.Bonifacio,bonifem01,3B
FLA,2009,H.Ramirez,ramirha01,SS
FLA,2009,C.Coghlan,coghlch01,LF
FLA,2009,C.Ross,rossco01,CF
FLA,2009,J.Hermida,hermije01,RF
FLA,2009,A.De Aza,deazaal01,DH
HOU,2009,I.Rodriguez,rodriiv01,C
HOU,2009,L.Berkman,berkmla01,1B
HOU,2009,K.Matsui,matsuka01,2B
HOU,2009,G.Blum,blumge01,3B
HOU,2009,M.Tejada,tejadmi01,SS
HOU,2009,C.Lee,leeca01,LF
HOU,2009,M.Bourn,bournmi01,CF
HOU,2009,H.Pence,pencehu01,RF
HOU,2009,A.Arias,ariasal02,DH
KCR,2009,M.Olivo,olivomi01,C
KCR,2009,B.Butler,butlebi03,1B
KCR,2009,A.Callaspo,callaal01,2B
KCR,2009,M.Teahen,teahema01,3B
KCR,2009,Y.Betancourt,betanyu01,SS
KCR,2009,D.DeJesus,dejesda01,LF
KCR,2009,M.Maier,maiermi01,CF
KCR,2009,J.Guillen,guilljo01,RF
KCR,2009,M.Jacobs,jacobmi02,DH
LAA,2009,M.Napoli,napolmi01,C
LAA,2009,K.Morales,moralke01,1B
LAA,2009,H.Kendrick,kendrho01,2B
LAA,2009,C.Figgins,figgich01,3B
LAA,2009,E.Aybar,aybarer01,SS
LAA,2009,J.Rivera,riverju01,LF
LAA,2009,T.Hunter,hunteto01,CF
LAA,2009,B.Abreu,abreubo01,RF
LAA,2009,V.Guerrero,guerrvl01,DH
LAD,2009,R.Martin,martiru01,C
LAD,2009,J.Loney,loneyja01,1B
LAD,2009,O.Hudson,hudsoor01,2B
LAD,2009,C.Blake,blakeca01,3B
LAD,2009,R.Furcal,furcara02,SS
LAD,2009,M.Ramirez,ramirma02,LF
LAD,2009,M.Kemp,kempma01,CF
LAD,2009,A.Ethier,ethiean01,RF
LAD,2009,M.Loretta,loretma01,DH
MIL,2009,J.Kendall,kendaja01,C
MIL,2009,P.Fielder,fieldpr01,1B
MIL,2009,F.Lopez,lopezfe01,2B
MIL,2009,C.McGehee,mcgehca01,3B
MIL,2009,J.Hardy,hardyjj01,SS
MIL,2009,R.Braun,braunry02,LF
MIL,2009,M.Cameron,camermi01,CF
MIL,2009,C.Hart,hartco01,RF
MIL,2009,M.Gamel,gamelma01,DH
MIN,2009,J.Mauer,mauerjo01,C
MIN,2009,J.Morneau,morneju01,1B
MIN,2009,A.Casilla,casilal01,2B
MIN,2009,J.Crede,credejo01,3B
MIN,2009,N.Punto,puntoni01,SS
MIN,2009,D.Young,youngde03,LF
MIN,2009,C.Gomez,gomezca01,CF
MIN,2009,M.Cuddyer,cuddymi01,RF
MIN,2009,J.Kubel,kubelja01,DH
NYM,2009,O.Santos,santoom01,C
NYM,2009,D.Murphy,murphda08,1B
NYM,2009,L.Castillo,castilu01,2B
NYM,2009,D.Wright,wrighda03,3B
NYM,2009,A.Cora,coraal01,SS
NYM,2009,J.Reed,reedje03,LF
NYM,2009,C.Beltran,beltrca01,CF
NYM,2009,J.Francoeur,francje02,RF
NYM,2009,G.Sheffield,sheffga01,DH
NYY,2009,J.Posada,posadjo01,C
NYY,2009,M.Teixeira,teixema01,1B
NYY,2009,R.Cano,canoro01,2B
NYY,2009,A.Rodriguez,rodrial01,3B
NYY,2009,D.Jeter,jeterde01,SS
NYY,2009,J.Damon,damonjo01,LF
NYY,2009,M.Cabrera,cabreme01,CF
NYY,2009,N.Swisher,swishni01,RF
NYY,2009,H.Matsui,matsuhi01,DH
OAK,2009,K.Suzuki,suzukku01,C
OAK,2009,J.Giambi,giambja01,1B
OAK,2009,M.Ellis,ellisma01,2B
OAK,2009,A.Kennedy,kennead01,3B
OAK,2009,O.Cabrera,cabreor01,SS
OAK,2009,M.Holliday,hollima01,LF
OAK,2009,R.Davis,davisra01,CF
OAK,2009,R.Sweeney,sweenry01,RF
OAK,2009,J.Cust,custja01,DH
PHI,2009,C.Ruiz,ruizca01,C
PHI,2009,R.Howard,howarry01,1B
PHI,2009,C.Utley,utleych01,2B
PHI,2009,P.Feliz,felizpe01,3B
PHI,2009,J.Rollins,rolliji01,SS
PHI,2009,R.Ibanez,ibanera01,LF
PHI,2009,S.Victorino,victosh01,CF
PHI,2009,J.Werth,werthja01,RF
PHI,2009,C.Coste,costech01,DH
PIT,2009,R.Doumit,doumiry01,C
PIT,2009,A.LaRoche,larocad01,1B
PIT,2009,F.Sanchez,sanchfr01,2B
PIT,2009,A.LaRoche,larocan01,3B
PIT,2009,J.Wilson,wilsoja02,SS
PIT,2009,N.Morgan,morgany01,LF
PIT,2009,A.McCutchen,mccutan01,CF
PIT,2009,B.Moss,mossbr01,RF
PIT,2009,E.Hinske,hinsker01,DH
SDP,2009,N.Hundley,hundlni01,C
SDP,2009,A.Gonzalez,gonzaad01,1B
SDP,2009,D.Eckstein,eckstda01,2B
SDP,2009,K.Kouzmanoff,kouzmke01,3B
SDP,2009,E.Cabrera,cabreev01,SS
SDP,2009,C.Headley,headlch01,LF
SDP,2009,T.Gwynn,gwynnto02,CF
SDP,2009,W.Venable,venabwi01,RF
SDP,2009,K.Blanks,blankky01,DH
SEA,2009,R.Johnson,johnsro07,C
SEA,2009,R.Branyan,branyru01,1B
SEA,2009,J.Lopez,lopezjo01,2B
SEA,2009,A.Beltre,beltrad01,3B
SEA,2009,Y.Betancourt,betanyu01,SS
SEA,2009,W.Balentien,balenwl01,LF
SEA,2009,F.Gutierrez,gutiefr01,CF
SEA,2009,I.Suzuki,suzukic01,RF
SEA,2009,K.Griffey,griffke02,DH
SFG,2009,B.Molina,molinbe01,C
SFG,2009,T.Ishikawa,ishiktr01,1B
SFG,2009,E.Burriss,burriem01,2B
SFG,2009,P.Sandoval,sandopa01,3B
SFG,2009,E.Renteria,renteed01,SS
SFG,2009,F.Lewis,lewisfr02,LF
SFG,2009,A.Rowand,rowanaa01,CF
SFG,2009,R.Winn,winnra01,RF
SFG,2009,R.Aurilia,aurilri01,DH
STL,2009,Y.Molina,molinya01,C
STL,2009,A.Pujols,pujolal01,1B
STL,2009,S.Schumaker,schumsk01,2B
STL,2009,J.Thurston,thursjo01,3B
STL,2009,B.Ryan,ryanbr01,SS
STL,2009,C.Duncan,duncach01,LF
STL,2009,C.Rasmus,rasmuco01,CF
STL,2009,R.Ludwick,ludwiry01,RF
STL,2009,N.Stavinoha,stavini01,DH
TBR,2009,D.Navarro,navardi01,C
TBR,2009,C.Pena,penaca01,1B
TBR,2009,B.Zobrist,zobribe01,2B
TBR,2009,E.Longoria,longoev01,3B
TBR,2009,J.Bartlett,bartlja01,SS
TBR,2009,C.Crawford,crawfca02,LF
TBR,2009,M.Upton,uptonbj01,CF
TBR,2009,G.Gross,grossga01,RF
TBR,2009,P.Burrell,burrepa01,DH
TEX,2009,J.Saltalamacchia,saltaja01,C
TEX,2009,C.Davis,davisch02,1B
TEX,2009,I.Kinsler,kinslia01,2B
TEX,2009,M.Young,youngmi02,3B
TEX,2009,E.Andrus,andruel01,SS
TEX,2009,D.Murphy,murphda07,LF
TEX,2009,M.Byrd,byrdma01,CF
TEX,2009,N.Cruz,cruzne02,RF
TEX,2009,A.Jones,jonesan01,DH
TOR,2009,R.Barajas,barajro01,C
TOR,2009,L.Overbay,overbly01,1B
TOR,2009,A.Hill,hillaa01,2B
TOR,2009,S.Rolen,rolensc01,3B
TOR,2009,M.Scutaro,scutama01,SS
TOR,2009,T.Snider,snidetr01,LF
TOR,2009,V.Wells,wellsve01,CF
TOR,2009,A.Rios,riosal01,RF
TOR,2009,A.Lind,lindad01,DH
WSN,2009,J.Bard,bardjo01,C
WSN,2009,N.Johnson,johnsni01,1B
WSN,2009,A.Hernandez,hernaan01,2B
WSN,2009,R.Zimmerman,zimmery01,3B
WSN,2009,C.Guzman,guzmacr01,SS
WSN,2009,J.Willingham,willijo03,LF
WSN,2009,W.Harris,harriwi02,CF
WSN,2009,E.Dukes,dukesel01,RF
WSN,2009,A.Dunn,dunnad01,DH
ARI,2010,M.Montero,montemi01,C
ARI,2010,A.LaRoche,larocad01,1B
ARI,2010,K.Johnson,johnske05,2B
ARI,2010,M.Reynolds,reynoma01,3B
ARI,2010,S.Drew,drewst01,SS
ARI,2010,G.Parra,parrage01,LF
ARI,2010,C.Young,youngch04,CF
ARI,2010,J.Upton,uptonju01,RF
ARI,2010,T.Abreu,abreuto01,DH
ATL,2010,B.McCann,mccanbr01,C
ATL,2010,T.Glaus,glaustr01,1B
ATL,2010,M.Prado,pradoma01,2B
ATL,2010,C.Jones,jonesch06,3B
ATL,2010,Y.Escobar,escobyu01,SS
ATL,2010,M.Cabrera,cabreme01,LF
ATL,2010,N.McLouth,mclouna01,CF
ATL,2010,J.Heyward,heywaja01,RF
ATL,2010,E.Hinske,hinsker01,DH
BAL,2010,M.Wieters,wietema01,C
BAL,2010,T.Wigginton,wiggity01,1B
BAL,2010,J.Lugo,lugoju01,2B
BAL,2010,M.Tejada,tejadmi01,3B
BAL,2010,C.Izturis,izturce01,SS
BAL,2010,F.Pie,piefe01,LF
BAL,2010,A.Jones,jonesad01,CF
BAL,2010,N.Markakis,markani01,RF
BAL,2010,L.Scott,scottlu01,DH
BOS,2010,V.Martinez,martivi01,C
BOS,2010,K.Youkilis,youklke01,1B
BOS,2010,D.Pedroia,pedrodu01,2B
BOS,2010,A.Beltre,beltrad01,3B
BOS,2010,M.Scutaro,scutama01,SS
BOS,2010,B.Hall,hallbi03,LF
BOS,2010,D.McDonald,mcdonda02,CF
BOS,2010,J.Drew,drewj.01,RF
BOS,2010,D.Ortiz,ortizda01,DH
CHC,2010,G.Soto,sotoge01,C
CHC,2010,D.Lee,leede02,1B
CHC,2010,R.Theriot,theriry01,2B
CHC,2010,A.Ramirez,ramirar01,3B
CHC,2010,S.Castro,castrst01,SS
CHC,2010,A.Soriano,soriaal01,LF
CHC,2010,M.Byrd,byrdma01,CF
CHC,2010,K.Fukudome,fukudko01,RF
CHC,2010,X.Nady,nadyxa01,DH
CHW,2010,A.Pierzynski,pierza.01,C
CHW,2010,P.Konerko,konerpa01,1B
CHW,2010,G.Beckham,beckhgo01,2B
CHW,2010,O.Vizquel,vizquom01,3B
CHW,2010,A.Ramirez,ramiral03,SS
CHW,2010,J.Pierre,pierrju01,LF
CHW,2010,A.Rios,riosal01,CF
CHW,2010,C.Quentin,quentca01,RF
CHW,2010,M.Kotsay,kotsama01,DH
CIN,2010,R.Hernandez,hernara02,C
CIN,2010,J.Votto,vottojo01,1B
CIN,2010,B.Phillips,phillbr01,2B
CIN,2010,S.Rolen,rolensc01,3B
CIN,2010,O.Cabrera,cabreor01,SS
CIN,2010,J.Gomes,gomesjo01,LF
CIN,2010,D.Stubbs,stubbdr01,CF
CIN,2010,J.Bruce,bruceja01,RF
CIN,2010,M.Cairo,cairomi01,DH
CLE,2010,L.Marson,marsolo01,C
CLE,2010,M.LaPorta,laporma01,1B
CLE,2010,L.Valbuena,valbulu01,2B
CLE,2010,J.Peralta,peraljh01,3B
CLE,2010,A.Cabrera,cabreas01,SS
CLE,2010,A.Kearns,kearnau01,LF
CLE,2010,T.Crowe,crowetr01,CF
CLE,2010,S.Choo,choosh01,RF
CLE,2010,T.Hafner,hafnetr01,DH
COL,2010,M.Olivo,olivomi01,C
COL,2010,T.Helton,heltoto01,1B
COL,2010,C.Barmes,barmecl01,2B
COL,2010,I.Stewart,stewaia01,3B
COL,2010,T.Tulowitzki,tulowtr01,SS
COL,2010,S.Smith,smithse01,LF
COL,2010,D.Fowler,fowlede01,CF
COL,2010,B.Hawpe,hawpebr01,RF
COL,2010,J.Giambi,giambja01,DH
DET,2010,A.Avila,avilaal01,C
DET,2010,M.Cabrera,cabremi01,1B
DET,2010,W.Rhymes,rhymewi01,2B
DET,2010,B.Inge,ingebr01,3B
DET,2010,R.Santiago,santira01,SS
DET,2010,R.Raburn,raburry01,LF
DET,2010,A.Jackson,jacksau01,CF
DET,2010,B.Boesch,boescbr01,RF
DET,2010,J.Damon,damonjo01,DH
FLA,2010,R.Paulino,pauliro01,C
FLA,2010,G.Sanchez,sanchga01,1B
FLA,2010,D.Uggla,ugglada01,2B
FLA,2010,W.Helms,helmswe01,3B
FLA,2010,H.Ramirez,ramirha01,SS
FLA,2010,C.Coghlan,coghlch01,LF
FLA,2010,C.Maybin,maybica01,CF
FLA,2010,G.Stanton,stantmi03,RF
FLA,2010,J.Cantu,cantujo01,DH
HOU,2010,H.Quintero,quinthu01,C
HOU,2010,L.Berkman,berkmla01,1B
HOU,2010,J.Keppinger,keppije01,2B
HOU,2010,C.Johnson,johnsch05,3B
HOU,2010,T.Manzella,manzeto01,SS
HOU,2010,C.Lee,leeca01,LF
HOU,2010,M.Bourn,bournmi01,CF
HOU,2010,H.Pence,pencehu01,RF
HOU,2010,J.Michaels,michaja01,DH
KCR,2010,J.Kendall,kendaja01,C
KCR,2010,B.Butler,butlebi03,1B
KCR,2010,M.Aviles,avilemi01,2B
KCR,2010,A.Callaspo,callaal01,3B
KCR,2010,Y.Betancourt,betanyu01,SS
KCR,2010,S.Podsednik,podsesc01,LF
KCR,2010,M.Maier,maiermi01,CF
KCR,2010,D.DeJesus,dejesda01,RF
KCR,2010,J.Guillen,guilljo01,DH
LAA,2010,J.Mathis,mathije01,C
LAA,2010,M.Napoli,napolmi01,1B
LAA,2010,H.Kendrick,kendrho01,2B
LAA,2010,B.Wood,woodbr01,3B
LAA,2010,E.Aybar,aybarer01,SS
LAA,2010,J.Rivera,riverju01,LF
LAA,2010,T.Hunter,hunteto01,CF
LAA,2010,B.Abreu,abreubo01,RF
LAA,2010,H.Matsui,matsuhi01,DH
LAD,2010,R.Martin,martiru01,C
LAD,2010,J.Loney,loneyja01,1B
LAD,2010,B.DeWitt,dewitbl01,2B
LAD,2010,C.Blake,blakeca01,3B
LAD,2010,R.Furcal,furcara02,SS
LAD,2010,R.Johnson,johnsre02,LF
LAD,2010,M.Kemp,kempma01,CF
LAD,2010,A.Ethier,ethiean01,RF
LAD,2010,M.Ramirez,ramirma02,DH
MIL,2010,J.Lucroy,lucrojo01,C
MIL,2010,P.Fielder,fieldpr01,1B
MIL,2010,R.Weeks,weeksri01,2B
MIL,2010,C.McGehee,mcgehca01,3B
MIL,2010,A.Escobar,escobal02,SS
MIL,2010,R.Braun,braunry02,LF
MIL,2010,C.Gomez,gomezca01,CF
MIL,2010,C.Hart,hartco01,RF
MIL,2010,J.Axford,axforjo01,DH
MIN,2010,J.Mauer,mauerjo01,C
MIN,2010,M.Cuddyer,cuddymi01,1B
MIN,2010,O.Hudson,hudsoor01,2B
MIN,2010,D.Valencia,valenda01,3B
MIN,2010,J.Hardy,hardyjj01,SS
MIN,2010,D.Young,youngde03,LF
MIN,2010,D.Span,spande01,CF
MIN,2010,J.Kubel,kubelja01,RF
MIN,2010,J.Thome,thomeji01,DH
NYM,2010,R.Barajas,barajro01,C
NYM,2010,I.Davis,davisik02,1B
NYM,2010,L.Castillo,castilu01,2B
NYM,2010,D.Wright,wrighda03,3B
NYM,2010,J.Reyes,reyesjo01,SS
NYM,2010,J.Bay,bayja01,LF
NYM,2010,A.Pagan,paganan01,CF
NYM,2010,J.Francoeur,francje02,RF
NYM,2010,C.Carter,cartech01,DH
NYY,2010,F.Cervelli,cervefr01,C
NYY,2010,M.Teixeira,teixema01,1B
NYY,2010,R.Cano,canoro01,2B
NYY,2010,A.Rodriguez,rodrial01,3B
NYY,2010,D.Jeter,jeterde01,SS
NYY,2010,B.Gardner,gardnbr01,LF
NYY,2010,C.Granderson,grandcu01,CF
NYY,2010,N.Swisher,swishni01,RF
NYY,2010,M.Thames,thamema01,DH
OAK,2010,K.Suzuki,suzukku01,C
OAK,2010,D.Barton,bartoda02,1B
OAK,2010,M.Ellis,ellisma01,2B
OAK,2010,K.Kouzmanoff,kouzmke01,3B
OAK,2010,C.Pennington,pennicl01,SS
OAK,2010,R.Davis,davisra01,LF
OAK,2010,C.Crisp,crispco01,CF
OAK,2010,R.Sweeney,sweenry01,RF
OAK,2010,J.Cust,custja01,DH
PHI,2010,C.Ruiz,ruizca01,C
PHI,2010,R.Howard,howarry01,1B
PHI,2010,C.Utley,utleych01,2B
PHI,2010,P.Polanco,polanpl01,3B
PHI,2010,J.Rollins,rolliji01,SS
PHI,2010,R.Ibanez,ibanera01,LF
PHI,2010,S.Victorino,victosh01,CF
PHI,2010,J.Werth,werthja01,RF
PHI,2010,B.Francisco,francbe01,DH
PIT,2010,R.Doumit,doumiry01,C
PIT,2010,G.Jones,jonesga02,1B
PIT,2010,N.Walker,walkene01,2B
PIT,2010,P.Alvarez,alvarpe01,3B
PIT,2010,R.Cedeno,cedenro02,SS
PIT,2010,J.Tabata,tabatjo01,LF
PIT,2010,A.McCutchen,mccutan01,CF
PIT,2010,L.Milledge,millela02,RF
PIT,2010,D.Young,youngde04,DH
SDP,2010,Y.Torrealba,torreyo01,C
SDP,2010,A.Gonzalez,gonzaad01,1B
SDP,2010,D.Eckstein,eckstda01,2B
SDP,2010,C.Headley,headlch01,3B
SDP,2010,J.Hairston,hairsje02,SS
SDP,2010,S.Hairston,hairssc01,LF
SDP,2010,T.Gwynn,gwynnto02,CF
SDP,2010,W.Venable,venabwi01,RF
SDP,2010,O.Salazar,salazos01,DH
SEA,2010,R.Johnson,johnsro07,C
SEA,2010,C.Kotchman,kotchca01,1B
SEA,2010,C.Figgins,figgich01,2B
SEA,2010,J.Lopez,lopezjo01,3B
SEA,2010,J.Wilson,wilsojo03,SS
SEA,2010,M.Saunders,saundmi01,LF
SEA,2010,F.Gutierrez,gutiefr01,CF
SEA,2010,I.Suzuki,suzukic01,RF
SEA,2010,R.Branyan,branyru01,DH
SFG,2010,B.Posey,poseybu01,C
SFG,2010,A.Huff,huffau01,1B
SFG,2010,F.Sanchez,sanchfr01,2B
SFG,2010,P.Sandoval,sandopa01,3B
SFG,2010,J.Uribe,uribeju01,SS
SFG,2010,P.Burrell,burrepa01,LF
SFG,2010,A.Rowand,rowanaa01,CF
SFG,2010,N.Schierholtz,schiena01,RF
SFG,2010,M.Downs,downsma01,DH
STL,2010,Y.Molina,molinya01,C
STL,2010,A.Pujols,pujolal01,1B
STL,2010,S.Schumaker,schumsk01,2B
STL,2010,D.Freese,freesda01,3B
STL,2010,B.Ryan,ryanbr01,SS
STL,2010,M.Holliday,hollima01,LF
STL,2010,C.Rasmus,rasmuco01,CF
STL,2010,R.Ludwick,ludwiry01,RF
STL,2010,N.Stavinoha,stavini01,DH
TBR,2010,J.Jaso,jasojo01,C
TBR,2010,C.Pena,penaca01,1B
TBR,2010,S.Rodriguez,rodrise01,2B
TBR,2010,E.Longoria,longoev01,3B
TBR,2010,J.Bartlett,bartlja01,SS
TBR,2010,C.Crawford,crawfca02,LF
TBR,2010,M.Upton,uptonbj01,CF
TBR,2010,B.Zobrist,zobribe01,RF
TBR,2010,W.Aybar,aybarwi01,DH
TEX,2010,M.Treanor,treanma01,C
TEX,2010,J.Smoak,smoakju01,1B
TEX,2010,I.Kinsler,kinslia01,2B
TEX,2010,M.Young,youngmi02,3B
TEX,2010,E.Andrus,andruel01,SS
TEX,2010,J.Hamilton,hamiljo03,LF
TEX,2010,J.Borbon,borboju01,CF
TEX,2010,N.Cruz,cruzne02,RF
TEX,2010,V.Guerrero,guerrvl01,DH
TOR,2010,J.Buck,buckjo01,C
TOR,2010,L.Overbay,overbly01,1B
TOR,2010,A.Hill,hillaa01,2B
TOR,2010,E.Encarnacion,encared01,3B
TOR,2010,A.Gonzalez,gonzaal02,SS
TOR,2010,F.Lewis,lewisfr02,LF
TOR,2010,V.Wells,wellsve01,CF
TOR,2010,J.Bautista,bautijo02,RF
TOR,2010,A.Lind,lindad01,DH
WSN,2010,I.Rodriguez,rodriiv01,C
WSN,2010,A.Dunn,dunnad01,1B
WSN,2010,A.Kennedy,kennead01,2B
WSN,2010,R.Zimmerman,zimmery01,3B
WSN,2010,I.Desmond,desmoia01,SS
WSN,2010,J.Willingham,willijo03,LF
WSN,2010,N.Morgan,morgany01,CF
WSN,2010,R.Bernadina,bernaro01,RF
WSN,2010,C.Guzman,guzmacr01,DH
ARI,2011,M.Montero,montemi01,C
ARI,2011,X.Nady,nadyxa01,1B
ARI,2011,K.Johnson,johnske05,2B
ARI,2011,R.Roberts,roberry01,3B
ARI,2011,S.Drew,drewst01,SS
ARI,2011,G.Parra,parrage01,LF
ARI,2011,C.Young,youngch04,CF
ARI,2011,J.Upton,uptonju01,RF
ARI,2011,W.Pena,penawi01,DH
ATL,2011,B.McCann,mccanbr01,C
ATL,2011,F.Freeman,freemfr01,1B
ATL,2011,D.Uggla,ugglada01,2B
ATL,2011,C.Jones,jonesch06,3B
ATL,2011,A.Gonzalez,gonzaal02,SS
ATL,2011,M.Prado,pradoma01,LF
ATL,2011,N.McLouth,mclouna01,CF
ATL,2011,J.Heyward,heywaja01,RF
ATL,2011,E.Hinske,hinsker01,DH
BAL,2011,M.Wieters,wietema01,C
BAL,2011,D.Lee,leede02,1B
BAL,2011,R.Andino,andinro01,2B
BAL,2011,M.Reynolds,reynoma01,3B
BAL,2011,J.Hardy,hardyjj01,SS
BAL,2011,N.Reimold,reimono01,LF
BAL,2011,A.Jones,jonesad01,CF
BAL,2011,N.Markakis,markani01,RF
BAL,2011,V.Guerrero,guerrvl01,DH
BOS,2011,J.Saltalamacchia,saltaja01,C
BOS,2011,A.Gonzalez,gonzaad01,1B
BOS,2011,D.Pedroia,pedrodu01,2B
BOS,2011,K.Youkilis,youklke01,3B
BOS,2011,M.Scutaro,scutama01,SS
BOS,2011,C.Crawford,crawfca02,LF
BOS,2011,J.Ellsbury,ellsbja01,CF
BOS,2011,J.Drew,drewj.01,RF
BOS,2011,D.Ortiz,ortizda01,DH
CHC,2011,G.Soto,sotoge01,C
CHC,2011,C.Pena,penaca01,1B
CHC,2011,D.Barney,barneda01,2B
CHC,2011,A.Ramirez,ramirar01,3B
CHC,2011,S.Castro,castrst01,SS
CHC,2011,A.Soriano,soriaal01,LF
CHC,2011,M.Byrd,byrdma01,CF
CHC,2011,K.Fukudome,fukudko01,RF
CHC,2011,J.Baker,bakerje03,DH
CHW,2011,A.Pierzynski,pierza.01,C
CHW,2011,P.Konerko,konerpa01,1B
CHW,2011,G.Beckham,beckhgo01,2B
CHW,2011,B.Morel,morelbr01,3B
CHW,2011,A.Ramirez,ramiral03,SS
CHW,2011,J.Pierre,pierrju01,LF
CHW,2011,A.Rios,riosal01,CF
CHW,2011,C.Quentin,quentca01,RF
CHW,2011,A.Dunn,dunnad01,DH
CIN,2011,R.Hanigan,hanigry01,C
CIN,2011,J.Votto,vottojo01,1B
CIN,2011,B.Phillips,phillbr01,2B
CIN,2011,S.Rolen,rolensc01,3B
CIN,2011,P.Janish,janispa01,SS
CIN,2011,C.Heisey,heisech01,LF
CIN,2011,D.Stubbs,stubbdr01,CF
CIN,2011,J.Bruce,bruceja01,RF
CIN,2011,J.Gomes,gomesjo01,DH
CLE,2011,C.Santana,santaca01,C
CLE,2011,M.LaPorta,laporma01,1B
CLE,2011,O.Cabrera,cabreor01,2B
CLE,2011,J.Hannahan,hannaja01,3B
CLE,2011,A.Cabrera,cabreas01,SS
CLE,2011,M.Brantley,brantmi02,LF
CLE,2011,G.Sizemore,sizemgr01,CF
CLE,2011,S.Choo,choosh01,RF
CLE,2011,T.Hafner,hafnetr01,DH
COL,2011,C.Iannetta,iannech01,C
COL,2011,T.Helton,heltoto01,1B
COL,2011,M.Ellis,ellisma01,2B
COL,2011,T.Wigginton,wiggity01,3B
COL,2011,T.Tulowitzki,tulowtr01,SS
COL,2011,C.Gonzalez,gonzaca01,LF
COL,2011,D.Fowler,fowlede01,CF
COL,2011,S.Smith,smithse01,RF
COL,2011,J.Giambi,giambja01,DH
DET,2011,A.Avila,avilaal01,C
DET,2011,M.Cabrera,cabremi01,1B
DET,2011,R.Santiago,santira01,2B
DET,2011,B.Inge,ingebr01,3B
DET,2011,J.Peralta,peraljh01,SS
DET,2011,B.Boesch,boescbr01,LF
DET,2011,A.Jackson,jacksau01,CF
DET,2011,M.Ordonez,ordonma01,RF
DET,2011,V.Martinez,martivi01,DH
FLA,2011,J.Buck,buckjo01,C
FLA,2011,G.Sanchez,sanchga01,1B
FLA,2011,O.Infante,infanom01,2B
FLA,2011,G.Dobbs,dobbsgr01,3B
FLA,2011,H.Ramirez,ramirha01,SS
FLA,2011,L.Morrison,morrilo01,LF
FLA,2011,C.Coghlan,coghlch01,CF
FLA,2011,G.Stanton,stantmi03,RF
FLA,2011,J.Lopez,lopezjo01,DH
HOU,2011,H.Quintero,quinthu01,C
HOU,2011,B.Wallace,wallabr01,1B
HOU,2011,J.Altuve,altuvjo01,2B
HOU,2011,C.Johnson,johnsch05,3B
HOU,2011,C.Barmes,barmecl01,SS
HOU,2011,C.Lee,leeca01,LF
HOU,2011,M.Bourn,bournmi01,CF
HOU,2011,H.Pence,pencehu01,RF
HOU,2011,F.Abad,abadfe01,DH
KCR,2011,B.Pena,penabr01,C
KCR,2011,E.Hosmer,hosmeer01,1B
KCR,2011,C.Getz,getzch01,2B
KCR,2011,M.Moustakas,moustmi01,3B
KCR,2011,A.Escobar,escobal02,SS
KCR,2011,A.Gordon,gordoal01,LF
KCR,2011,M.Cabrera,cabreme01,CF
KCR,2011,J.Francoeur,francje02,RF
KCR,2011,B.Butler,butlebi03,DH
LAA,2011,J.Mathis,mathije01,C
LAA,2011,M.Trumbo,trumbma01,1B
LAA,2011,H.Kendrick,kendrho01,2B
LAA,2011,A.Callaspo,callaal01,3B
LAA,2011,E.Aybar,aybarer01,SS
LAA,2011,V.Wells,wellsve01,LF
LAA,2011,P.Bourjos,bourjpe01,CF
